1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	

1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1.2         	2           	
1           	1.2         	2           	
1           	1.2         	2           	
1           	1.2         	2           	
1           	1.2         	2           	
1           	1.2         	2           	
1           	1.2         	2           	
1           	1.2         	2           	
1           	1.2         	2           	
1           	1.2         	2           	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1.2         	1.6         	
1           	1.2         	1.6         	
1           	1.2         	1.6         	
1           	1.2         	1.6         	
1           	1.2         	1.6         	
1           	1.2         	1.6         	
1           	1.2         	1.6         	
1           	1.2         	1.6         	
1           	1.2         	1.6         	
1           	1.2         	1.6         	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	

1           	1.14286     	1.71429     	
1           	1.14286     	1.71429     	
1           	1.14286     	1.71429     	
1           	1.14286     	1.71429     	
1           	1.14286     	1.71429     	
1           	1.14286     	1.71429     	
1           	1.14286     	1.71429     	
1           	1.14286     	1.71429     	
1           	1.14286     	1.71429     	
1           	1.14286     	1.71429     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.25        	
1           	1           	1.25        	
1           	1           	1.25        	
1           	1           	1.25        	
1           	1           	1.25        	
1           	1           	1.25        	
1           	1           	1.25        	
1           	1           	1.25        	
1           	1           	1.25        	
1           	1           	1.25        	
1           	1           	1.25        	
1           	1           	1.25        	
1           	1           	1.25        	
1           	1           	1.25        	
1           	1           	1.25        	
1           	1           	1.25        	
1           	1           	1.25        	
1           	1           	1.25        	
1           	1           	1.25        	
1           	1           	1.25        	
1           	1           	1.71429     	
1           	1           	1.71429     	
1           	1           	1.71429     	
1           	1           	1.71429     	
1           	1           	1.71429     	
1           	1           	1.71429     	
1           	1           	1.71429     	
1           	1           	1.71429     	
1           	1           	1.71429     	
1           	1           	1.71429     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	1.42857     	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	2           	
1           	1           	1.71429     	
1           	1           	1.71429     	
1           	1           	1.71429     	
1           	1           	1.71429     	
1           	1           	1.71429     	
1           	1           	1.71429     	
1           	1           	1.71429     	
1           	1           	1.71429     	
1           	1           	1.71429     	
1           	1           	1.71429     	

1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1           	1.33333     	
1           	1.1         	1.6         	
1           	1.1         	1.6         	
1           	1.1         	1.6         	
1           	1.1         	1.6         	
1           	1.1         	1.6         	
1           	1.1         	1.6         	
1           	1.1         	1.6         	
1           	1.1         	1.6         	
1           	1.1         	1.6         	
1           	1.1         	1.6         	
1           	1           	1.4         	
1           	1           	1.4         	
1           	1           	1.4         	
1           	1           	1.4         	
1           	1           	1.4         	
1           	1           	1.4         	
1           	1           	1.4         	
1           	1           	1.4         	
1           	1           	1.4         	
1           	1           	1.4         	
1           	1.11111     	1.55556     	
1           	1.11111     	1.55556     	
1           	1.11111     	1.55556     	
1           	1.11111     	1.55556     	
1           	1.11111     	1.55556     	
1           	1.11111     	1.55556     	
1           	1.11111     	1.55556     	
1           	1.11111     	1.55556     	
1           	1.11111     	1.55556     	
1           	1.11111     	1.55556     	
1           	1.11111     	1.55556     	
1           	1.11111     	1.55556     	
1           	1.11111     	1.55556     	
1           	1.11111     	1.55556     	
1           	1.11111     	1.55556     	
1           	1.11111     	1.55556     	
1           	1.11111     	1.55556     	
1           	1.11111     	1.55556     	
1           	1.11111     	1.55556     	
1           	1.11111     	1.55556     	
1           	1           	1.77778     	
1           	1           	1.77778     	
1           	1           	1.77778     	
1           	1           	1.77778     	
1           	1           	1.77778     	
1           	1           	1.77778     	
1           	1           	1.77778     	
1           	1           	1.77778     	
1           	1           	1.77778     	
1           	1           	1.77778     	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1           	1.6         	
1           	1.1         	1.8         	
1           	1.1         	1.8         	
1           	1.1         	1.8         	
1           	1.1         	1.8         	
1           	1.1         	1.8         	
1           	1.1         	1.8         	
1           	1.1         	1.8         	
1           	1.1         	1.8         	
1           	1.1         	1.8         	
1           	1.1         	1.8         	
1           	1           	1.55556     	
1           	1           	1.55556     	
1           	1           	1.55556     	
1           	1           	1.55556     	
1           	1           	1.55556     	
1           	1           	1.55556     	
1           	1           	1.55556     	
1           	1           	1.55556     	
1           	1           	1.55556     	
1           	1           	1.55556     	
1           	1           	1.5         	
1           	1           	1.5         	
1           	1           	1.5         	
1           	1           	1.5         	
1           	1           	1.5         	
1           	1           	1.5         	
1           	1           	1.5         	
1           	1           	1.5         	
1           	1           	1.5         	
1           	1           	1.5         	

1           	1           	1.53846     	
1           	1           	1.53846     	
1           	1           	1.53846     	
1           	1           	1.53846     	
1           	1           	1.53846     	
1           	1           	1.53846     	
1           	1           	1.53846     	
1           	1           	1.53846     	
1           	1           	1.53846     	
1           	1           	1.53846     	
1           	1           	1.83333     	
1           	1           	1.83333     	
1           	1           	1.83333     	
1           	1           	1.83333     	
1           	1           	1.83333     	
1           	1           	1.83333     	
1           	1           	1.83333     	
1           	1           	1.83333     	
1           	1           	1.83333     	
1           	1           	1.83333     	
1           	1.08333     	1.5         	
1           	1.08333     	1.5         	
1           	1.08333     	1.5         	
1           	1.08333     	1.5         	
1           	1.08333     	1.5         	
1           	1.08333     	1.5         	
1           	1.08333     	1.5         	
1           	1.08333     	1.5         	
1           	1.08333     	1.5         	
1           	1.08333     	1.5         	
1           	1           	1.53846     	
1           	1           	1.53846     	
1           	1           	1.53846     	
1           	1           	1.53846     	
1           	1           	1.53846     	
1           	1           	1.53846     	
1           	1           	1.53846     	
1           	1           	1.53846     	
1           	1           	1.53846     	
1           	1           	1.53846     	
1           	1           	1.8         	
1           	1           	1.8         	
1           	1           	1.8         	
1           	1           	1.8         	
1           	1           	1.8         	
